budget,runtime,spoken_languages,weekend,genre__mystery,genre__crime,genre__romance,genre__action,genre__adventure,genre__thriller,genre__animation,genre__family,genre__drama,genre__comedy,genre__documentary,genre__history,genre__fantasy,genre__horror,country__us,country__in,country__ru,day_sin,day_cos,month_sin,month_cos,competition,rating__pg,rating__pg-13,rating__r,rating__nc-17,country__other,tag__murder,tag__violence,tag__flashback,tag__romantic,tag__cult,tag__revenge,tag__psychedelic,tag__comedy,tag__suspenseful,tag__good_versus_evil,tag__humor,tag__satire,tag__entertaining,tag__neo_noir,tag__action,tag__insanity,tag__fantasy,tag__boring,tag__mystery,tag__melodrama,tag__gothic,tag__dramatic,tag__atmospheric,tag__historical,tag__prank,tag__realism,tag__cute,tag__stupid,tag__home_movie,tag__thought_provoking,tag__inspiring,tag__other,cast_1_gender,cast_2_gender,cast_4_gender,cast_5_gender,cast_6_gender,cast_7_gender,cast_8_gender,homepage_exists,homepage_repeats,production_company_1_avg_profit,production_company_1_avg_revenue,production_company_2_avg_profit,production_company_2_avg_revenue,production_company_3_avg_profit,production_company_3_avg_revenue,cast_1_avg_profit,cast_1_experience,cast_1_avg_revenue,cast_1_movies_before,cast_2_avg_profit,cast_2_experience,cast_2_avg_revenue,cast_2_movies_before,cast_3_avg_profit,cast_3_experience,cast_3_avg_revenue,cast_3_movies_before,cast_4_avg_profit,cast_4_experience,cast_4_avg_revenue,cast_4_movies_before,cast_5_avg_profit,cast_5_experience,cast_5_avg_revenue,cast_5_movies_before,cast_6_avg_profit,cast_6_experience,cast_6_avg_revenue,cast_6_movies_before,cast_7_avg_profit,cast_7_experience,cast_7_avg_revenue,cast_7_movies_before,cast_8_avg_profit,cast_8_experience,cast_8_avg_revenue,cast_8_movies_before,crew__sound__music_editor_avg_profit,crew__sound__music_editor_avg_revenue,crew__sound__music_editor_movies_before,crew__sound__original_music_composer_avg_profit,crew__sound__original_music_composer_avg_revenue,crew__sound__original_music_composer_movies_before,crew__sound__sound_designer_avg_profit,crew__sound__sound_designer_avg_revenue,crew__sound__sound_designer_movies_before,crew__sound__sound_effects_editor_avg_profit,crew__sound__sound_effects_editor_avg_revenue,crew__sound__sound_effects_editor_movies_before,crew__sound__sound_re_recording_mixer_avg_profit,crew__sound__sound_re_recording_mixer_avg_revenue,crew__sound__sound_re_recording_mixer_movies_before,crew__sound__supervising_sound_editor_avg_profit,crew__sound__supervising_sound_editor_avg_revenue,crew__sound__supervising_sound_editor_movies_before,crew__directing__director_avg_profit,crew__directing__director_avg_revenue,crew__directing__director_movies_before,crew__directing__script_supervisor_avg_profit,crew__directing__script_supervisor_avg_revenue,crew__directing__script_supervisor_movies_before,crew__production__casting_avg_profit,crew__production__casting_avg_revenue,crew__production__casting_movies_before,crew__production__executive_producer_avg_profit,crew__production__executive_producer_avg_revenue,crew__production__executive_producer_movies_before,crew__production__producer_1_avg_profit,crew__production__producer_1_avg_revenue,crew__production__producer_1_movies_before,crew__production__producer_2_avg_profit,crew__production__producer_2_avg_revenue,crew__production__producer_2_movies_before,crew__editing__editor_avg_profit,crew__editing__editor_avg_revenue,crew__editing__editor_movies_before,crew__costume__costume_designer_avg_profit,crew__costume__costume_designer_avg_revenue,crew__costume__costume_designer_movies_before,crew__costume__costume_supervisor_avg_profit,crew__costume__costume_supervisor_avg_revenue,crew__costume__costume_supervisor_movies_before,crew__costume__makeup_artist_avg_profit,crew__costume__makeup_artist_avg_revenue,crew__costume__makeup_artist_movies_before,crew__crew__stunt_coordinator_avg_profit,crew__crew__stunt_coordinator_avg_revenue,crew__crew__stunt_coordinator_movies_before,crew__writing__screenplay_avg_profit,crew__writing__screenplay_avg_revenue,crew__writing__screenplay_movies_before,crew__art__art_direction_avg_profit,crew__art__art_direction_avg_revenue,crew__art__art_direction_movies_before,crew__art__production_design_avg_profit,crew__art__production_design_avg_revenue,crew__art__production_design_movies_before,crew__art__property_master_avg_profit,crew__art__property_master_avg_revenue,crew__art__property_master_movies_before,crew__art__set_decoration_avg_profit,crew__art__set_decoration_avg_revenue,crew__art__set_decoration_movies_before,crew__visualeffects__visual_effects_supervisor_avg_profit,crew__visualeffects__visual_effects_supervisor_avg_revenue,crew__visualeffects__visual_effects_supervisor_movies_before,crew__camera__director_of_photography_avg_profit,crew__camera__director_of_photography_avg_revenue,crew__camera__director_of_photography_movies_before,crew__camera__steadicam_operator_avg_profit,crew__camera__steadicam_operator_avg_revenue,crew__camera__steadicam_operator_movies_before,crew__camera__still_photographer_avg_profit,crew__camera__still_photographer_avg_revenue,crew__camera__still_photographer_movies_before,collection_avg_profit,collection_avg_revenue,cast_avg_avg_revenue,cast_avg_avg_profit,cast_avg_experience,cast_avg_movies_before,year_avg_revenue,year_avg_profit,META__revenue
132000000,116,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,-0.5877852522924734,0.8090169943749473,0.2817325568414297,-0.9594929736144974,0.4166666666666666,0,1,0,0,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,48024424.0,75457678.0,212782958.0,261392333.0,127296641.0,184296641.0,181846771.0,24,228725342.0,14,18102080.0,3,58102080.0,3,54044946.0,5,104378280.0,3,-10644631.0,1,9355369.0,1,20912588.0,17,41850088.0,8,,0,,0,,0,,0,87609015.0,25,130924015.0,20,209763466.0,288763466.0,3,282387595.0,327014425.0,41,146790978.0,223290978.0,10,-1891538.0,1108462.0,1,196426013.0,274062377.0,11,247364301.0,315419857.0,9,306959470.0,354740720.0,16,310179472.0,383979472.0,10,126516063.0,177128563.0,20,,,0,267938218.0,309938218.0,8,,,0,171009451.0,224677451.0,25,271408058.0,322508058.0,10,39308502.0,108308502.0,2,,,0,70794982.0,138194982.0,5,,,0,165728053.0,236728053.0,3,359323900.0,420073900.0,8,249007136.0,353457136.0,10,103696905.0,168196905.0,8,,,0,205923433.0,258873433.0,10,,,0,147373310.0,216039977.0,12,,,95555862.33333333,58645128.166666664,9.375,6.125,82128073.0,47425009.0,591739379
70000000,106,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.7431448254773945,-0.6691306063588579,-1.1331077795295961e-15,1.0,1.5666666666666664,0,1,0,0,False,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,0,,,,,,,62481865.0,38,83746151.0,14,114175708.0,14,146175708.0,5,10775298.0,8,40808632.0,6,182962174.0,4,216712174.0,4,55536737.0,21,77661737.0,10,3869107.0,9,24271107.0,5,12166900.0,12,30466900.0,4,165771966.0,11,198771966.0,6,,,0,43171687.0,61535323.0,11,5060247.0,14560247.0,1,,,0,313723982.0,345973982.0,2,313176277.0,362342944.0,3,98100742.0,116900742.0,5,-12112543.0,5887457.0,1,,,0,,,0,13084543.0,24751209.0,3,3901336.0,6401336.0,1,56795294.0,85795294.0,5,38888332.0,62706514.0,11,,,0,120181308.0,152347975.0,9,,,0,,,0,,,0,8413339.0,20538339.0,4,387454093.0,438454093.0,3,180450090.0,248950090.0,4,,,0,153742276.0,167792276.0,4,,,0,,,0,,,102326796.875,75967469.375,14.625,6.75,64230589.0,35828412.0,101371017
2500000,101,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.743144825477394,0.6691306063588585,0.0,1.0,0.3333333333333333,0,0,1,0,False,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,144515480.0,178015480.0,,,29123182.0,43387698.0,33672113.0,10,51229256.0,7,-1081039.0,2,418961.0,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,1093039.0,7993039.0,1,,,0,,,0,,,0,,,0,,,0,339468.0,4089468.0,2,,,0,,,0,,,0,,,0,1093039.0,7993039.0,1,,,0,,,0,,,0,,,0,,,0,1093039.0,7993039.0,1,,,0,,,0,,,25824108.5,16295537.0,1.5,1.0,72480738.0,46581698.0,5535405
9000000,113,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8660254037844387,-0.4999999999999998,-0.9096319953545186,0.4154150130018861,0.8666666666666667,0,0,1,0,False,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,73058199.0,84391532.0,101173098.0,112548098.0,-20847770.0,4152230.0,51108470.0,3,98608470.0,2,195268318.0,1,238268318.0,2,55019974.0,13,84019974.0,10,-6092174.0,9,12907826.0,2,28480266.0,12,51769155.0,9,,0,,0,,0,,0,,0,,0,-1985798.0,614202.0,1,42482.0,48482.0,1,,,0,,,0,,,0,67146428.0,91813095.0,3,42482.0,48482.0,1,-2724934.0,13275066.0,2,-20847770.0,4152230.0,1,,,0,,,0,,,0,-1985798.0,614202.0,1,,,0,,,0,,,0,,,0,42482.0,48482.0,1,,,0,,,0,,,0,-1985798.0,614202.0,1,,,0,,,0,,,0,,,0,,,97114748.6,64756970.8,4.75,3.125,77477059.0,41254566.0,39723096
28000000,117,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.9510565162951536,0.30901699437494723,0.2817325568414297,-0.9594929736144974,0.25,0,0,1,0,True,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,0,,,27423750.0,38173750.0,25558177.0,31182931.0,257306165.0,9,266388594.0,7,14905359.0,1,19905359.0,1,75300000.0,1,85300000.0,1,-6373275.0,1,10626725.0,1,9900744.0,9,22650744.0,4,,0,,0,52182787.0,2,67182787.0,1,,0,,0,,,0,53472904.0,58972904.0,1,,,0,,,0,,,0,,,0,,,0,,,0,173766509.0,183629009.0,8,,,0,35000000.0,50000000.0,1,,,0,,,0,,,0,,,0,,,0,434622.0,12434622.0,2,,,0,,,0,,,0,45818367.0,51718367.0,1,104000000.0,139000000.0,1,,,0,11000000.0,15000000.0,1,,,0,,,0,,,78675701.5,67203630.0,2.875,1.875,59945329.0,48309089.0,32868943
2700000,80,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9510565162951536,-0.3090169943749473,0.5406408174555976,0.8412535328311812,1.3333333333333333,0,0,1,0,False,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,0,,,32942448.0,72510630.0,24695238.0,38245238.0,27044973.0,19,46503307.0,12,2174943.0,11,10841610.0,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,29960374.0,44260374.0,5,,,0,,,0,5890702.0,9599036.0,6,1093039.0,7993039.0,1,,,0,20077553.0,29097553.0,5,,,0,,,0,,,0,,,0,17709481.0,29842815.0,3,,,0,,,0,,,0,,,0,,,0,2064222.0,6764222.0,2,,,0,,,0,3035405.0,5535405.0,28672458.5,14609958.0,3.75,1.875,79513499.0,45437963.0,15992615
1000000,117,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9096319953545184,0.4154150130018864,0.2,1,0,0,0,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0.0,0.0,47886002.0,35809267.0,3301446
135000000,132,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,-0.743144825477394,0.6691306063588585,-0.2817325568414294,-0.9594929736144976,0.8345238095238096,0,0,1,0,True,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0,,,75103341.0,108876545.0,-18855044.0,81144956.0,-7152521.0,7,69347479.0,4,54104161.0,5,124479161.0,8,42257137.0,2,90757137.0,2,,0,,0,77719885.0,4,82719885.0,1,5117339.0,5,20117339.0,1,19664572.0,9,56747906.0,6,35742992.0,0,65742992.0,1,,,0,25543596.0,57376929.0,6,362109762.0,381109762.0,1,25578716.0,118578716.0,2,218368794.0,300535460.0,12,,,0,-4967370.0,58032630.0,4,96222905.0,158794334.0,7,129217480.0,176650814.0,15,,,0,-5372602.0,81377398.0,4,,,0,68367651.0,140367651.0,5,109251508.0,169751508.0,12,91577183.0,171577183.0,7,-7368097.0,67631903.0,1,92217396.0,107217396.0,1,,,0,,,0,25167564.0,64881850.0,7,177166689.0,276666689.0,6,98050232.0,160250232.0,10,49656615.0,106156615.0,6,116915496.0,164248829.0,3,309230715.0,406730715.0,2,12676369.0,53926369.0,4,,,72844557.0,32493366.42857143,4.0,2.875,73591901.0,42137244.0,163794509
130000,79,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.40673664307580015,0.913545457642601,-1.1331077795295961e-15,1.0,1.6166666666666665,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,1.0,,,0,0,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-12461592.0,33038408.0,3,17107842.0,57062008.0,24,82923112.0,145923112.0,2,,,0,18194836.0,59194836.0,2,-4514777.0,17818556.0,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0.0,0.0,88310964.0,53919952.0,54667954
18000000,115,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.7431448254773945,-0.6691306063588579,0.2817325568414297,-0.9594929736144974,0.3333333333333333,1,0,0,0,False,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,2,359133920.0,367203170.0,29575145.0,36421992.0,,,238202864.0,8,245799031.0,6,,0,,0,,0,,0,-13560436.0,0,439564.0,1,,0,,0,,0,,0,,0,,0,3000000.0,5,8000000.0,1,,,0,203565799.0,212311253.0,11,430832669.0,440599336.0,3,,,0,,,0,,,0,230204371.0,251204371.0,2,,,0,33333758.0,40900425.0,3,432437560.0,442937560.0,3,,,0,,,0,261030000.0,270418500.0,2,138300000.0,141000000.0,1,,,0,,,0,-33500000.0,1500000.0,1,,,0,520400000.0,538400000.0,1,520400000.0,538400000.0,1,,,0,520400000.0,538400000.0,1,,,0,20033200.0,26533200.0,1,,,0,,,0,,,84746198.33333333,75880809.33333333,1.625,1.0,36516205.0,25406285.0,389925971
28000000,118,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.9945218953682732,-0.10452846326765423,0.7557495743542583,-0.654860733945285,0.25,1,0,0,0,False,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,2,361692330.0,371747730.0,39791669.0,47614307.0,,,225751512.0,11,237198637.0,8,,0,,0,,0,,0,,0,,0,,0,,0,25781695.0,4,44781695.0,1,,0,,0,,0,,0,,,0,261047314.0,270639622.0,13,416105994.0,427930994.0,4,,,0,,,0,,,0,326850192.0,342950192.0,5,,,0,124258665.0,140266357.0,13,417309663.0,429684663.0,4,,,0,,,0,297995324.0,310254324.0,3,14969028.0,25609028.0,3,,,0,,,0,37482707.0,38682707.0,1,,,0,,,0,-3889987.0,14110013.0,1,,,0,176308099.0,210308099.0,1,389287670.0,403537670.0,2,171986390.0,192153057.0,3,,,0,,,0,371925971.0,389925971.0,140990166.0,125766603.5,1.875,1.125,47886002.0,35809267.0,333000000
6000000,100,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,-0.7557495743542582,-0.6548607339452852,0.6000000000000001,0,1,0,0,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,,,,,,,42756433.0,3,54256433.0,2,21376497.0,3,38376497.0,1,25833132.0,2,45833132.0,1,65906936.0,4,78906936.0,2,787781.0,20,22621114.0,3,,0,,0,21485000.0,9,24000000.0,1,,0,,0,,,0,13621372.0,23301372.0,5,,,0,,,0,-4368667.0,10631333.0,1,-6000000.0,12000000.0,1,,,0,19607524.0,28607524.0,1,30546136.0,41987802.0,6,,,0,,,0,,,0,37977250.0,53977250.0,1,-2274500.0,1628000.0,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,-10600000.0,1400000.0,1,-32071279.0,25928721.0,1,,,43999018.666666664,29690963.166666668,5.125,1.25,41712911.0,28367733.0,213893795
15000000,105,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.9510565162951536,0.30901699437494723,0.0,1.0,0.3333333333333333,0,0,1,0,False,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,35485582.0,43272885.0,,,88921203.0,92921203.0,75404800.0,1,90404800.0,1,22592880.0,2,27092880.0,1,,0,,0,32989204.0,12,40989204.0,2,7592907.0,2,12592907.0,1,,0,,0,63225573.0,2,68485573.0,2,160000000.0,1,187500000.0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,3218964.0,8718964.0,3,,,0,33621626.0,38888292.0,3,,,0,-396000.0,909000.0,1,,,0,,,0,,,0,,,0,,,0,,,0,67567667.0,79567667.0,1,,,0,,,0,,,0,23518739.0,31143739.0,5,,,0,,,0,,,71177560.66666667,60300894.0,2.5,1.0,47886002.0,35809267.0,316360478
140000000,151,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,-0.2817325568414294,-0.9594929736144976,0.0,0,1,0,0,False,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,51277865.0,78456436.0,149012234.0,224012234.0,,,94000779.0,10,137467445.0,15,56269041.0,5,94769041.0,4,113852354.0,1,118977354.0,2,-26819326.0,4,3180674.0,1,2461629.0,11,32082863.0,6,17283718.0,9,37733718.0,10,13709207.0,3,67709207.0,3,,0,,0,142295562.0,242295562.0,1,70208538.0,130208538.0,2,70234031.0,140234031.0,2,,,0,89029387.0,130629387.0,10,112562758.0,165062758.0,4,191234822.0,238234822.0,2,121913381.0,163246714.0,6,29867887.0,58124705.0,22,,,0,141775225.0,166864114.0,9,18608220.0,59533220.0,8,66337103.0,107765674.0,7,36939016.0,68439016.0,6,701369500.0,769369500.0,2,-7222668.0,33777332.0,2,177160626.0,233493960.0,3,,,0,81120329.0,171120329.0,1,179696450.0,247196450.0,2,,,0,44341090.0,72912518.0,7,124655282.0,171655282.0,2,260062621.0,335062621.0,1,87381611.0,145714944.0,3,204537428.0,279537428.0,2,,,70274328.85714285,38679628.85714286,5.375,5.125,69464791.0,36559749.0,553799566
17000000,96,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.9945218953682734,-0.10452846326765332,-0.2817325568414294,-0.9594929736144976,0.0,0,0,0,0,False,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,88777077.0,94075077.0,,,,,18310592.0,11,41077259.0,3,,0,,0,17707621.0,12,27213269.0,3,,0,,0,41185053.0,13,44785053.0,1,,0,,0,,0,,0,,0,,0,,,0,25085348.0,35685348.0,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,43907934.0,50507934.0,2,,,0,,,0,4609597.0,9709597.0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1855000.0,2300000.0,1,,,0,,,0,,,37691860.333333336,25734422.0,4.5,0.875,59945329.0,48309089.0,33000000
103000000,155,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.7557495743542583,-0.654860733945285,1.15,0,0,1,0,False,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,62114653.0,87440424.0,-27700000.0,10300000.0,8350205.0,48350205.0,9110749.0,5,54860749.0,4,10964390.0,14,32464390.0,4,-60432117.0,2,14567883.0,1,-3848119.0,32,20309381.0,4,16720353.0,38,31406067.0,7,155452197.0,11,173785530.0,3,,0,,0,,0,,0,,,0,116589430.0,158533874.0,18,,,0,42048109.0,80081442.0,6,168484340.0,204984340.0,2,,,0,-4367079.0,26945421.0,8,67006296.0,112006296.0,1,129442798.0,160728513.0,7,-17210726.0,10289274.0,2,,,0,78270266.0,139770266.0,4,72674674.0,102274674.0,5,,,0,,,0,18667472.0,53667472.0,3,-4388840.0,10611160.0,1,,,0,809317558.0,924317558.0,1,-1830844.0,48169156.0,1,8160019.0,33660019.0,2,86139999.0,116973333.0,6,,,0,,,0,26702483.0,51702483.0,1,,,0,,,54565666.666666664,21327908.833333332,12.75,2.875,77477059.0,41254566.0,457640427
1300000,114,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9510565162951536,0.30901699437494745,0.5406408174555976,0.8412535328311812,0.3333333333333333,0,0,1,0,False,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,,,,,15389338.0,18499325.0,,0,,0,,0,,0,,0,,0,,0,,0,11666500.0,5,15316500.0,2,19213254.0,6,19319254.0,1,,0,,0,,0,,0,,,0,19465559.0,25185523.0,9,,,0,,,0,,,0,,,0,,,0,,,0,17173742.0,20173742.0,1,,,0,154116327.0,159616327.0,1,,,0,,,0,3800000.0,5050000.0,2,,,0,25598845.0,28648845.0,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,7700000.0,10000000.0,1,,,0,433306145.0,441306145.0,1,,,17317877.0,15439877.0,1.375,0.375,37351308.0,30574680.0,28262574
1530000,81,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.743144825477394,-0.6691306063588585,-0.7557495743542582,-0.6548607339452852,1.2833333333333332,0,0,1,0,False,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,,,-6841192.0,20158808.0,,,,0,,0,1500000.0,4,3500000.0,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3500000.0,1500000.0,0.5,0.125,69464791.0,36559749.0,7267585
19000000,116,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0.40673664307580015,0.9135454576426008,-0.2817325568414294,-0.9594929736144976,0.25,1,0,0,0,False,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,,,51381665.0,61194284.0,322350549.0,335850549.0,,0,,0,45463438.0,10,55963438.0,2,44431776.0,2,63181776.0,2,30380880.0,1,32980880.0,1,,0,,0,,0,,0,36850624.0,2,75850624.0,1,,0,,0,2236202.0,4736202.0,1,,,0,,,0,,,0,,,0,302798432.0,311631766.0,3,40143780.0,49143780.0,2,,,0,121812729.0,139318979.0,16,92293160.0,107293160.0,2,3715321.0,11715321.0,1,,,0,110033397.0,127533397.0,2,,,0,,,0,-22507834.0,2492166.0,2,,,0,,,0,,,0,4868943.0,32868943.0,1,,,0,138300000.0,141000000.0,1,,,0,34309020.0,38809020.0,6,,,0,142083102.0,153083102.0,1,,,56994179.5,39281679.5,1.875,0.75,44921133.0,31891814.0,381109762
10000000,103,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,-0.9898214418809328,-0.14231483827328525,1.25,0,0,1,0,False,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,-1541487.0,13208513.0,,,33330373.0,57936144.0,-17169653.0,8,8322757.0,5,8063035.0,14,41513035.0,5,,0,,0,56234381.0,9,94961654.0,11,10347670.0,3,84347670.0,2,,0,,0,,0,,0,,0,,0,,,0,-14088383.0,36911617.0,1,,,0,,,0,,,0,,,0,,,0,,,0,65200756.0,132200756.0,3,14165944.0,56665944.0,2,,,0,,,0,,,0,,,0,,,0,20102804.0,52352804.0,2,,,0,,,0,,,0,1591545.0,2451545.0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,57286279.0,14368858.25,4.25,2.875,77477059.0,41254566.0,83557872
25000000,170,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0.9945218953682732,0.10452846326765346,-1.1331077795295961e-15,1.0,0.25,0,0,1,0,False,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,59392175.0,68583435.0,,,,,103577422.0,11,107177422.0,3,,0,,0,1971476.0,1,15171476.0,1,,0,,0,49004180.0,1,56337513.0,3,,0,,0,,0,,0,,0,,0,,,0,46521626.0,50221626.0,3,,,0,,,0,,,0,,,0,13917627.0,20357627.0,5,,,0,10012637.0,12512637.0,1,35988161.0,42488161.0,1,35884672.0,39651339.0,3,,,0,61829500.0,69079500.0,2,10835872.0,14835872.0,2,,,0,10765081.0,22765081.0,1,,,0,13383368.0,17783368.0,2,17943674.0,22743674.0,1,17392428.0,19659094.0,3,,,0,-1567964.0,15057036.0,2,,,0,45639830.0,57289830.0,2,,,0,,,0,,,59562137.0,51517692.666666664,1.625,0.875,37406868.0,25648894.0,66023329
